customer_id,first_name,last_name,gender,birth_date,email,phone,city,country,profession,risk_level
194,Andrée,Didier,F,2004-01-21,alexandriebarbier@example.com,+33 (0)2 49 38 00 03,Sainte Aimée,Côte d'Ivoire,Banquier,MEDIUM
195,Léon,Gérard,M,1957-10-03,lenoirsuzanne@example.net,03 68 53 65 41,Guichard-sur-Mathieu,Côte d'Ivoire,Enseignant,LOW
196,Philippe,Maillet,M,2006-12-14,colinmaurice@example.net,+33 (0)5 47 17 44 51,PineauVille,Côte d'Ivoire,Enseignant,LOW
197,Michèle,Bourgeois,F,1965-06-02,nicole93@example.com,0773832060,Allard,Côte d'Ivoire,Entrepreneur,MEDIUM
198,Jérôme,Bousquet,M,2002-09-16,danieladrien@example.net,04 66 13 83 67,Saint Michèle,Côte d'Ivoire,Comptable,LOW
199,Laurence,Morin,F,1948-07-25,camilledijoux@example.com,0633191826,Saint Bernadette-les-Bains,Côte d'Ivoire,Enseignant,LOW
200,Inès,Klein,F,1963-05-03,suzanne65@example.com,04 23 31 32 91,Gautier,Côte d'Ivoire,Ingénieur,MEDIUM
201,Danielle,Lebreton,F,1977-04-16,anouk18@example.com,+33 6 30 47 41 12,Fischer,Côte d'Ivoire,Enseignant,LOW
202,Alice,Fabre,F,2002-06-18,william13@example.com,01 76 44 20 67,Bouvet-sur-Mer,Côte d'Ivoire,Informaticien,MEDIUM
203,Brigitte,Pinto,F,1952-07-05,gerardrichard@example.org,+33 2 56 36 51 99,Sanchez,Côte d'Ivoire,Médecin,MEDIUM
204,Aimée,François,F,1959-01-13,frodriguez@example.com,+33 (0)1 72 70 29 66,Martineznec,Côte d'Ivoire,Entrepreneur,MEDIUM
205,Pénélope,Giraud,F,1969-08-30,julienparis@example.com,02 79 09 99 34,Bouchetdan,Côte d'Ivoire,Informaticien,LOW
206,Anne,Fernandez,F,1964-08-12,ados-santos@example.org,+33 1 46 65 78 75,Gaudin-sur-Lebrun,Côte d'Ivoire,Comptable,MEDIUM
207,Léon,Dupuy,M,1957-10-24,julienjeannine@example.org,+33 (0)4 32 07 85 93,Roussel,Côte d'Ivoire,Étudiant,MEDIUM
208,Gérard,Descamps,M,1961-12-26,elisabeth03@example.net,04 90 22 39 55,Leroy-sur-Fischer,Côte d'Ivoire,Informaticien,LOW
209,Marthe,Duhamel,F,1983-12-06,genevieveroche@example.com,0325701039,Lefebvre,Côte d'Ivoire,Comptable,LOW
210,Valentine,Martin,F,1968-02-25,susandumont@example.com,+33 4 74 00 29 21,MarchalBourg,Côte d'Ivoire,Médecin,LOW
211,Michelle,Fischer,F,1990-08-20,gcoste@example.com,0474226752,Lemonnierboeuf,Côte d'Ivoire,Étudiant,LOW
212,Hélène,Chartier,F,1985-08-27,alexandriale-gall@example.net,0255209690,Marion,Côte d'Ivoire,Avocat,LOW
213,Hugues,Raymond,M,1960-08-10,maheguy@example.com,+33 (0)3 76 55 21 57,Sainte Marc,Côte d'Ivoire,Enseignant,LOW
214,Jeanne,Jacquot,F,1950-03-11,pierre10@example.org,05 87 62 67 65,MalletBourg,Côte d'Ivoire,Informaticien,LOW
215,Olivier,Verdier,M,1989-11-15,isaacsauvage@example.org,+33 (0)4 49 05 41 15,Mallet,Côte d'Ivoire,Informaticien,LOW
216,Corinne,Foucher,F,1950-09-06,maillotjeannine@example.net,01 56 62 96 20,Sainte Lucas-sur-Mer,Côte d'Ivoire,Informaticien,MEDIUM
217,Lucas,Grenier,M,1983-04-14,margaud44@example.org,+33 (0)1 76 69 87 20,Bernard,Côte d'Ivoire,Étudiant,LOW
218,Marcel,Fernandez,M,1965-08-15,gbourgeois@example.org,+33 3 23 41 71 46,Camus-la-Forêt,Côte d'Ivoire,Étudiant,LOW
219,Bernadette,Clerc,F,1982-08-09,xgonzalez@example.com,0344704774,Royer,Côte d'Ivoire,Informaticien,LOW
220,Anne,Fernandes,F,1996-10-06,clementmarguerite@example.com,03 70 80 68 68,Baudry-sur-Mer,Côte d'Ivoire,Banquier,HIGH
221,Thérèse,Ribeiro,F,1950-12-13,cdelannoy@example.net,+33 2 51 72 23 32,Sainte Édouard,Côte d'Ivoire,Comptable,MEDIUM
222,Renée,Renaud,F,2001-07-20,victoirevalentin@example.com,0214168685,Dijoux,Côte d'Ivoire,Étudiant,LOW
223,Michel,Richard,M,1999-02-06,amarie@example.org,+33 2 40 19 14 85,Aubrynec,Côte d'Ivoire,Commerçant,LOW
224,Victor,Vallée,M,1984-07-02,lmorel@example.com,02 76 99 60 65,Girard,Côte d'Ivoire,Commerçant,LOW
225,Thérèse,Royer,F,2006-08-14,alphonse54@example.com,0761324754,TexierBourg,Côte d'Ivoire,Étudiant,MEDIUM
226,Élisabeth,Pichon,F,1959-12-18,ftraore@example.net,0179821486,Valette,Côte d'Ivoire,Enseignant,MEDIUM
227,Alix,Giraud,F,1958-09-11,virginieboyer@example.org,+33 (0)6 32 05 34 57,ChauvinBourg,Côte d'Ivoire,Commerçant,LOW
228,Alix,Guillot,F,1970-12-03,cvalentin@example.org,04 88 52 41 40,Girard-les-Bains,Côte d'Ivoire,Ingénieur,MEDIUM
229,Sébastien,Valette,M,1960-02-28,madeleinejean@example.net,+33 4 20 68 00 72,Brunel,Côte d'Ivoire,Étudiant,LOW
230,Aimé,Hubert,M,1962-10-02,michele46@example.com,0634437489,MaryBourg,Côte d'Ivoire,Avocat,LOW
231,Adrien,Gros,M,1990-08-25,gabrielle99@example.com,0245715454,Bègue,Côte d'Ivoire,Informaticien,LOW
232,Victor,Léger,M,1958-05-24,dianesalmon@example.org,+33 (0)5 49 52 07 44,Lebonnec,Côte d'Ivoire,Entrepreneur,LOW
233,Alex,Guillon,F,1993-10-05,zachariepages@example.net,+33 6 75 84 28 24,Sainte Gilbert-la-Forêt,Côte d'Ivoire,Informaticien,LOW
234,Roger,Ledoux,M,2007-09-06,maggiedaniel@example.net,+33 (0)3 67 53 46 55,Mary,Côte d'Ivoire,Étudiant,MEDIUM
235,Lucie,Barthelemy,F,2003-07-03,lelievrebernard@example.net,+33 (0)6 53 81 68 46,Saint Guillaume,Côte d'Ivoire,Enseignant,MEDIUM
236,Émilie,Le Goff,F,1973-06-03,umeunier@example.net,+33 2 29 75 25 00,Paris-sur-Mer,Côte d'Ivoire,Informaticien,LOW
237,Émile,Verdier,M,1997-08-07,claudineledoux@example.org,+33 5 82 66 67 60,Saint Nath,Côte d'Ivoire,Médecin,LOW
238,Michelle,Garcia,F,2006-04-11,olivie83@example.org,+33 (0)3 84 35 42 16,Pruvost-la-Forêt,Côte d'Ivoire,Enseignant,HIGH
239,Émile,François,M,2001-08-21,legerstephane@example.com,0582257532,Moreau-sur-Mer,Côte d'Ivoire,Avocat,MEDIUM
240,Frédéric,Petitjean,M,1954-07-04,nathsimon@example.net,+33 2 53 50 64 89,Saint Margaud,Côte d'Ivoire,Avocat,LOW
241,Catherine,Guibert,F,2002-06-22,rousseaumarie@example.org,05 96 61 84 72,Lemonnier,Côte d'Ivoire,Étudiant,MEDIUM
242,Adrienne,Hernandez,F,1974-03-20,dupredorothee@example.com,+33 5 61 18 91 41,Sainte Louis-sur-Mer,Côte d'Ivoire,Étudiant,LOW
243,Gilles,Barbe,M,1959-04-20,maryse64@example.org,+33 (0)7 93 75 30 01,Sainte HenriBourg,Côte d'Ivoire,Entrepreneur,HIGH
244,Pierre,Sanchez,M,1994-10-25,boucherlucy@example.org,04 50 47 01 20,Alves,Côte d'Ivoire,Commerçant,LOW
245,Margaux,Launay,F,1995-11-01,gauthierclaude@example.org,+33 (0)2 62 25 57 94,Sainte Sylvieboeuf,Côte d'Ivoire,Enseignant,LOW
246,Éric,Noël,M,1972-11-06,rpineau@example.com,05 62 21 20 21,Maurydan,Côte d'Ivoire,Avocat,LOW
247,Roland,Potier,M,1975-05-24,juliettegillet@example.com,+33 (0)2 56 77 16 70,Sainte Marcelleboeuf,Côte d'Ivoire,Banquier,LOW
248,Agathe,Fischer,F,2004-08-31,margueritemaillot@example.net,+33 (0)5 81 37 56 28,Vincent-sur-Dubois,Côte d'Ivoire,Étudiant,LOW
249,Constance,Bodin,F,2003-05-05,kcosta@example.org,04 73 35 40 83,Weissnec,Côte d'Ivoire,Étudiant,MEDIUM
250,Océane,Huet,F,1950-12-10,zhebert@example.net,02 33 77 51 70,Sainte AntoinetteVille,Côte d'Ivoire,Enseignant,LOW
251,Adélaïde,Robin,F,1999-06-16,danielle83@example.net,04 83 50 37 58,Brunel-sur-Reynaud,Côte d'Ivoire,Entrepreneur,LOW
252,Vincent,Marchal,M,1994-04-18,gnoel@example.net,+33 1 34 55 48 85,Saint Jacquesdan,Côte d'Ivoire,Banquier,LOW
253,Daniel,Wagner,M,1996-02-08,qgautier@example.net,+33 3 45 16 37 35,Sainte BenjaminBourg,Côte d'Ivoire,Médecin,MEDIUM
254,Maurice,Albert,M,1990-05-21,colettethomas@example.net,+33 (0)5 81 97 82 92,Duval,Côte d'Ivoire,Enseignant,LOW
255,Nath,Descamps,F,1986-06-11,corinne66@example.net,+33 4 26 65 47 22,Marion-la-Forêt,Côte d'Ivoire,Entrepreneur,MEDIUM
256,Margaux,Mendès,F,1995-09-19,luclacroix@example.net,0485228851,Guilbert,Côte d'Ivoire,Informaticien,LOW
257,Valentine,Guillon,F,1984-05-29,vparent@example.net,0563081062,Saint Luc,Côte d'Ivoire,Banquier,MEDIUM
258,Juliette,Hamel,F,1999-01-12,sebastiennormand@example.com,+33 1 82 43 80 57,Saint Noéminec,Côte d'Ivoire,Informaticien,LOW
259,Georges,Gros,M,1998-12-13,marine06@example.com,04 69 80 04 39,Jeanboeuf,Côte d'Ivoire,Banquier,MEDIUM
260,Élodie,Diallo,F,1994-11-27,theodorepons@example.org,+33 (0)3 44 28 16 06,Berthelot,Côte d'Ivoire,Ingénieur,LOW
261,Gilles,Dumont,M,1956-07-11,aime57@example.net,+33 1 70 25 90 94,Baudryboeuf,Côte d'Ivoire,Étudiant,LOW
262,Auguste,Neveu,M,1967-03-17,juliendijoux@example.org,+33 5 58 88 61 53,Dupré,Côte d'Ivoire,Informaticien,LOW
263,Margot,Rémy,F,1970-02-16,martin98@example.com,+33 (0)2 48 57 39 93,Sainte Alex,Côte d'Ivoire,Étudiant,LOW
264,Céline,Collin,F,1963-01-14,andre85@example.net,07 40 43 58 11,Leleu,Côte d'Ivoire,Informaticien,HIGH
265,Adèle,Toussaint,F,1950-01-12,margueritelombard@example.org,02 43 38 61 20,Wagnerboeuf,Côte d'Ivoire,Comptable,LOW
266,Alex,Fernandez,F,1950-07-24,colinstephanie@example.com,+33 (0)3 70 46 67 66,Durand,Côte d'Ivoire,Enseignant,MEDIUM
267,Nath,Maillet,F,1953-08-17,clercmichelle@example.net,+33 (0)1 74 15 81 44,Fernandez-sur-Carre,Côte d'Ivoire,Banquier,LOW
268,Sabine,Weber,F,1972-06-18,reynaudhugues@example.net,+33 2 61 68 42 45,Saint Gérard,Côte d'Ivoire,Banquier,MEDIUM
269,Alphonse,Thomas,M,1984-07-19,jtanguy@example.org,0361536822,Louis,Côte d'Ivoire,Informaticien,LOW
270,Jeannine,Leclercq,F,1953-05-17,margueriteduhamel@example.org,02 21 41 41 39,Rémyboeuf,Côte d'Ivoire,Comptable,LOW
271,Charlotte,Leconte,F,1990-03-07,eugenejacquet@example.net,+33 (0)3 53 57 75 94,Brunet-sur-Moreno,Côte d'Ivoire,Avocat,MEDIUM
272,Roland,Marchal,M,2000-07-16,aurelie20@example.com,+33 3 67 64 52 57,Cohenboeuf,Côte d'Ivoire,Avocat,LOW
273,Honoré,Coulon,M,1983-02-12,rogermadeleine@example.net,+33 (0)4 32 28 34 11,Saint Sylvie,Côte d'Ivoire,Commerçant,LOW
274,Océane,Lecoq,F,1985-09-23,augustecourtois@example.com,02 79 56 39 42,CharrierBourg,Côte d'Ivoire,Informaticien,MEDIUM
275,Louis,Marchal,M,1979-10-01,dupreolivier@example.net,+33 2 69 72 29 92,PelletierVille,Côte d'Ivoire,Étudiant,LOW
276,Geneviève,Samson,F,1978-10-05,christopheaubry@example.com,+33 1 72 38 56 77,Saint Manon,Côte d'Ivoire,Informaticien,MEDIUM
277,Margot,Henry,F,1993-06-19,victoire49@example.net,+33 5 17 65 91 84,Hubertnec,Côte d'Ivoire,Enseignant,LOW
278,Joseph,Barre,M,1978-09-16,atexier@example.net,+33 5 90 23 18 43,Lemoine,Côte d'Ivoire,Médecin,LOW
279,Édouard,Étienne,M,1986-07-18,peltiermichel@example.com,0248777392,Simon-sur-Mer,Côte d'Ivoire,Avocat,LOW
280,Alphonse,Rodriguez,M,1984-08-08,gregoirelombard@example.net,+33 (0)2 78 02 42 86,Thibault-sur-Diaz,Côte d'Ivoire,Enseignant,LOW
281,Alain,Fouquet,M,1995-02-11,emile37@example.net,06 98 23 69 29,Ferrand,Côte d'Ivoire,Médecin,LOW
282,Dominique,Aubry,F,1956-12-27,cecile99@example.org,+33 5 18 62 10 38,Pottiernec,Côte d'Ivoire,Avocat,MEDIUM
283,Clémence,Seguin,F,1952-02-17,christellebonneau@example.net,+33 (0)2 50 17 29 80,Barbenec,Côte d'Ivoire,Informaticien,HIGH
284,Julien,Bertrand,M,1993-01-19,zrolland@example.com,04 88 99 16 24,Gosselin-sur-Mer,Côte d'Ivoire,Informaticien,LOW
285,Aurélie,Jacquet,F,1986-04-16,mboucher@example.org,+33 (0)2 50 80 63 56,Gautier,Côte d'Ivoire,Commerçant,MEDIUM
286,Denis,Launay,M,1989-12-01,raymond86@example.net,0427636887,Lemaître,Côte d'Ivoire,Enseignant,LOW
287,Valérie,Fleury,F,1966-06-11,philippine62@example.net,+33 (0)3 71 72 13 86,Dias,Côte d'Ivoire,Comptable,MEDIUM
288,Anastasie,Renard,F,1972-01-21,robinvalentine@example.org,05 82 11 43 51,Morel-sur-Ramos,Côte d'Ivoire,Ingénieur,LOW
289,Nathalie,Maréchal,F,1987-05-11,michele90@example.org,05 87 03 84 30,Gros-sur-Blondel,Côte d'Ivoire,Entrepreneur,LOW
290,Hortense,Bonneau,F,1957-02-09,alvesolivier@example.net,+33 (0)2 97 14 65 66,Bourgeois-sur-Paul,Côte d'Ivoire,Médecin,LOW
291,Agathe,Gallet,F,1993-06-16,robinemmanuelle@example.com,0486439376,Thomas-sur-Bertin,Côte d'Ivoire,Comptable,LOW
292,Diane,Cordier,F,1980-01-10,vaillantdavid@example.net,0483184894,Hoareaudan,Côte d'Ivoire,Informaticien,MEDIUM
293,Gérard,Boulay,M,1968-09-09,dbazin@example.net,+33 (0)6 98 14 16 33,Pasquier,Côte d'Ivoire,Commerçant,LOW
294,Joseph,Blondel,M,1982-01-10,bonninvictoire@example.com,+33 4 42 16 51 82,Bouvierboeuf,Côte d'Ivoire,Banquier,LOW
295,Gabrielle,Baudry,F,1963-11-20,oceanenormand@example.org,03 56 33 43 33,Maurice,Côte d'Ivoire,Banquier,LOW
296,Joseph,Meyer,M,1998-08-01,mathieuedouard@example.net,01 40 80 75 95,Bruneau-la-Forêt,Côte d'Ivoire,Informaticien,HIGH
297,Patrick,Vidal,M,1997-08-01,anastasie39@example.org,+33 (0)5 63 78 08 56,Albert,Côte d'Ivoire,Avocat,HIGH
298,Célina,Rocher,F,1980-11-03,sgomes@example.org,+33 (0)3 61 69 15 59,Lemoine,Côte d'Ivoire,Enseignant,MEDIUM
299,Julie,Gomez,F,1963-11-29,vraymond@example.com,+33 8 06 36 55 64,Arnaud-les-Bains,Côte d'Ivoire,Enseignant,LOW
300,Henriette,Roussel,F,1994-08-17,suzanne38@example.com,03 54 22 70 26,Lucasboeuf,Côte d'Ivoire,Ingénieur,MEDIUM
301,Véronique,Ribeiro,F,1962-08-27,chauvineugene@example.net,+33 1 81 34 71 75,Alves,Côte d'Ivoire,Médecin,LOW
302,Maryse,Vaillant,F,1983-07-07,adelaide06@example.org,0355998245,Maillet,Côte d'Ivoire,Comptable,LOW
303,Dominique,Coulon,F,1998-04-19,ychevalier@example.net,0636225699,GuérinBourg,Côte d'Ivoire,Enseignant,MEDIUM
304,Corinne,Le Goff,F,1961-02-08,timothee44@example.net,04 22 75 98 76,Gonzalez,Côte d'Ivoire,Comptable,LOW
305,Aimée,Marchand,F,1995-02-06,margauddeschamps@example.net,+33 (0)3 61 26 11 17,VincentVille,Côte d'Ivoire,Avocat,LOW
306,Louis,Hardy,M,1997-08-20,duvalremy@example.net,+33 2 31 64 33 47,Payet,Côte d'Ivoire,Commerçant,LOW
307,Denise,Leroy,F,1947-12-20,victor77@example.net,0596282997,Gay-sur-Hardy,Côte d'Ivoire,Commerçant,MEDIUM
308,Marcelle,Perrot,F,1978-05-09,susanblanc@example.com,0497642400,Thierry-les-Bains,Côte d'Ivoire,Enseignant,MEDIUM
309,Jérôme,Renault,M,1977-07-03,lagardeclaudine@example.com,0141649308,Roche,Côte d'Ivoire,Informaticien,LOW
310,Olivie,Guilbert,F,1975-04-28,kmenard@example.net,05 18 34 16 38,Lemonnier-sur-Pottier,Côte d'Ivoire,Ingénieur,LOW
311,Grégoire,Jacquet,M,1989-09-14,antoinette31@example.org,+33 4 43 17 97 49,Rocheboeuf,Côte d'Ivoire,Étudiant,LOW
312,Agnès,Fernandes,F,1948-12-14,lemoinefrancois@example.com,0254703120,Carpentierboeuf,Côte d'Ivoire,Médecin,LOW
313,Paulette,Langlois,F,1999-01-17,dguichard@example.net,+33 (0)4 78 12 04 61,Lelièvre-les-Bains,Côte d'Ivoire,Entrepreneur,LOW
314,Étienne,Deschamps,M,2001-03-10,hrichard@example.net,+33 5 32 73 03 71,Chartier-sur-Mer,Côte d'Ivoire,Médecin,LOW
315,Thérèse,Perrier,F,1991-12-13,tristan20@example.net,+33 (0)3 86 74 35 03,Saint Lucenec,Côte d'Ivoire,Entrepreneur,LOW
316,Marguerite,Garcia,F,1956-12-18,isabelle16@example.org,+33 (0)1 72 97 92 51,Barbier,Côte d'Ivoire,Entrepreneur,LOW
317,Zoé,Robin,F,1992-04-03,patricia00@example.com,+33 2 44 27 35 85,Peron-sur-Mer,Côte d'Ivoire,Étudiant,LOW
318,Alain,Lagarde,M,1971-04-14,monique24@example.org,05 87 84 87 39,Devaux,Côte d'Ivoire,Informaticien,MEDIUM
319,Jérôme,Breton,M,1995-06-01,mparis@example.net,+33 2 18 82 74 48,De Sousa,Côte d'Ivoire,Enseignant,LOW
320,Adélaïde,Diallo,F,1988-12-29,lperon@example.org,0379518638,Gosselin-les-Bains,Côte d'Ivoire,Entrepreneur,LOW
321,Lorraine,Breton,F,1973-06-18,frederic18@example.net,+33 (0)1 73 22 03 17,Perrin,Côte d'Ivoire,Étudiant,LOW
322,Alexandria,Masse,F,1989-03-31,fdescamps@example.net,0176539103,Chevalierdan,Côte d'Ivoire,Commerçant,HIGH
323,Anne,Alves,F,1983-07-20,ytessier@example.net,+33 (0)4 15 80 14 13,PereiraBourg,Côte d'Ivoire,Enseignant,LOW
324,Hortense,Rossi,F,1971-10-19,leonlaine@example.net,+33 3 27 88 61 95,Boutinnec,Côte d'Ivoire,Entrepreneur,LOW
325,Caroline,Brun,F,1999-07-03,emmanuellemarechal@example.net,0297897558,Guichard,Côte d'Ivoire,Ingénieur,HIGH
326,Olivie,Salmon,F,1988-09-01,upages@example.net,+33 3 63 68 45 77,MartinVille,Côte d'Ivoire,Étudiant,LOW
327,Guy,Godard,M,1946-09-08,thibautrobert@example.com,+33 3 63 50 48 88,Masse-sur-Meyer,Côte d'Ivoire,Entrepreneur,MEDIUM
328,Brigitte,Morel,F,1976-11-26,honore24@example.com,+33 3 73 44 19 69,Peron,Côte d'Ivoire,Commerçant,LOW
329,Astrid,Ramos,F,1967-09-03,fgiraud@example.net,+33 (0)4 57 09 61 05,Gay,Côte d'Ivoire,Commerçant,LOW
330,Patricia,Mathieu,F,2004-10-06,oceaneguibert@example.net,+33 (0)5 24 04 80 58,Gérard-sur-Millet,Côte d'Ivoire,Médecin,LOW
331,Philippe,Rocher,M,1960-08-07,benoitmaillet@example.net,06 09 98 13 64,Caron-les-Bains,Côte d'Ivoire,Étudiant,MEDIUM
332,Jean,Perez,M,1977-12-16,levyandree@example.com,+33 (0)5 46 86 22 78,Coulon,Côte d'Ivoire,Entrepreneur,LOW
333,Louis,Gilles,M,1984-06-15,gabriellechauvet@example.net,+33 3 81 14 65 91,Sainte Audreyboeuf,Côte d'Ivoire,Enseignant,MEDIUM
334,Marine,Aubert,F,1967-05-27,jeannine04@example.org,0594927033,Meyer,Côte d'Ivoire,Banquier,LOW
335,Augustin,Marie,M,1995-11-27,bergerlaure@example.org,0144514770,Lacroix,Côte d'Ivoire,Avocat,MEDIUM
336,Frédérique,Martins,F,1982-10-05,emmanuelle79@example.net,+33 1 46 69 80 42,Sainte Luc,Côte d'Ivoire,Avocat,LOW
337,Laetitia,Vincent,F,1977-03-20,mercieramelie@example.net,0493104636,LacombeBourg,Côte d'Ivoire,Médecin,LOW
338,Margaux,Vallée,F,2004-07-23,lemoinelouis@example.net,01 48 03 84 57,Vallet-les-Bains,Côte d'Ivoire,Étudiant,MEDIUM
339,Agnès,Perrot,F,1992-02-22,adrienne43@example.net,0182460843,Leblanc,Côte d'Ivoire,Enseignant,LOW
340,Louis,Descamps,M,1954-12-01,chauveaualex@example.net,+33 5 59 39 26 49,Pons,Côte d'Ivoire,Médecin,MEDIUM
341,Richard,Payet,M,1959-08-24,inesallard@example.net,+33 2 62 48 26 29,Prévost,Côte d'Ivoire,Banquier,HIGH
342,Antoinette,Pascal,F,1981-11-04,gonzaleztimothee@example.org,+33 (0)4 72 66 47 42,Gautier,Côte d'Ivoire,Enseignant,MEDIUM
343,Christophe,Gonzalez,M,1947-05-12,julie99@example.org,+33 3 72 05 17 28,Lelièvre-sur-Mendès,Côte d'Ivoire,Étudiant,LOW
344,Michelle,Gonzalez,F,2003-07-25,emarin@example.org,+33 3 52 30 60 46,Bernier,Côte d'Ivoire,Comptable,LOW
345,Émilie,Boulay,F,1959-07-01,schmittbrigitte@example.net,04 75 73 66 09,Fouquetboeuf,Côte d'Ivoire,Entrepreneur,LOW
346,Nathalie,Raymond,F,1996-02-07,dijouxfranck@example.com,01 72 38 86 08,BlondelVille,Côte d'Ivoire,Enseignant,LOW
347,Élisabeth,Klein,F,1975-06-28,xbailly@example.com,03 21 64 90 82,Imbertdan,Côte d'Ivoire,Ingénieur,LOW
348,Bernadette,Mace,F,1979-08-24,arnaudrenee@example.net,+33 5 36 65 70 27,Mendès-sur-Renaud,Côte d'Ivoire,Entrepreneur,LOW
349,Michel,Robin,M,1962-08-05,marine21@example.org,+33 (0)6 25 18 68 92,Diasnec,Côte d'Ivoire,Informaticien,MEDIUM
350,Amélie,Lecoq,F,1957-03-16,genevieve22@example.org,+33 1 77 64 47 42,Saint LucVille,Côte d'Ivoire,Banquier,LOW
351,Thierry,Salmon,M,1962-10-20,albertcolette@example.com,+33 (0)7 73 39 77 67,Saint Patrick-la-Forêt,Côte d'Ivoire,Ingénieur,LOW
352,Françoise,Girard,F,1958-02-26,bertrandguibert@example.com,+33 (0)2 77 09 94 51,Saint Arnaude,Côte d'Ivoire,Enseignant,LOW
353,Emmanuel,Renard,M,1991-04-24,juliette99@example.net,+33 6 32 95 01 45,Gillet,Côte d'Ivoire,Banquier,LOW
354,Antoinette,Thierry,F,1974-08-28,kleincharlotte@example.org,+33 (0)4 26 58 68 33,Boyer-sur-Nicolas,Côte d'Ivoire,Entrepreneur,MEDIUM
355,Sébastien,Chauveau,M,1988-05-18,guilletmonique@example.net,0565954899,Dumont,Côte d'Ivoire,Banquier,LOW
356,Zoé,Dijoux,F,1995-03-13,zteixeira@example.org,+33 4 43 30 10 71,Chauvet,Côte d'Ivoire,Entrepreneur,LOW
357,Patricia,Pasquier,F,1948-09-02,adele83@example.org,+33 4 34 41 44 88,Gosselin,Côte d'Ivoire,Ingénieur,LOW
358,Adrien,Noël,M,1992-03-31,zacharie69@example.net,+33 (0)3 25 35 57 70,Leduc,Côte d'Ivoire,Informaticien,LOW
359,Denis,Techer,M,1976-12-02,celina60@example.net,0470880395,François,Côte d'Ivoire,Comptable,LOW
360,Clémence,Guyot,F,2002-10-15,maillotalexandria@example.net,+33 5 34 29 14 50,Pasquier,Côte d'Ivoire,Avocat,MEDIUM
361,Aurore,Mahe,F,2005-04-05,alixsauvage@example.com,+33 4 58 21 50 31,GuillouVille,Côte d'Ivoire,Ingénieur,LOW
362,Olivier,Charrier,M,1956-01-23,zacharieguillet@example.net,0476218230,ChevallierBourg,Côte d'Ivoire,Enseignant,MEDIUM
363,Adèle,Langlois,F,1948-07-28,le-rouxchantal@example.org,+33 (0)4 68 09 43 53,Renault,Côte d'Ivoire,Enseignant,LOW
364,Guillaume,Rossi,M,1967-04-18,hleconte@example.com,+33 2 97 41 09 88,Saint Élodieboeuf,Côte d'Ivoire,Ingénieur,MEDIUM
365,Robert,Julien,M,1964-01-09,marysejacquet@example.net,+33 3 23 14 95 87,Saint Antoine,Côte d'Ivoire,Médecin,MEDIUM
366,Noël,Parent,M,1949-01-04,jacobbernard@example.org,05 35 29 97 95,Le Roux,Côte d'Ivoire,Enseignant,MEDIUM
367,Eugène,Delannoy,M,1997-03-09,faivrepaulette@example.com,+33 2 35 71 74 77,Hubert,Côte d'Ivoire,Entrepreneur,LOW
368,David,Chauvet,M,1963-02-19,anais25@example.com,07 40 17 15 77,Carre,Côte d'Ivoire,Comptable,MEDIUM
369,Jérôme,Texier,M,1984-09-06,daniellehenry@example.com,+33 (0)4 75 81 48 76,Pasquier-sur-Dupuis,Côte d'Ivoire,Étudiant,MEDIUM
370,Thierry,Berger,M,1982-11-12,christinejacob@example.org,0360966958,Giraud,Côte d'Ivoire,Médecin,LOW
371,Vincent,Laroche,M,1950-11-17,lnoel@example.net,04 75 81 72 46,Saint Mariannenec,Côte d'Ivoire,Enseignant,LOW
372,Isaac,Costa,M,1989-06-20,robinmartin@example.org,+33 (0)2 78 27 84 69,Cohen-sur-Pierre,Côte d'Ivoire,Médecin,LOW
373,François,Bazin,M,2005-04-14,theophile94@example.com,0233909862,Bonnet,Côte d'Ivoire,Entrepreneur,LOW
374,Julien,Dias,M,1949-03-11,fischergabrielle@example.com,+33 (0)4 34 03 69 65,Lebonnec,Côte d'Ivoire,Étudiant,LOW
375,Renée,Morvan,F,1959-12-13,christellejoly@example.org,04 93 62 42 20,Saint Guydan,Côte d'Ivoire,Avocat,LOW
376,Vincent,Nguyen,M,1954-10-25,dos-santoslucy@example.com,05 64 92 78 68,Jacobboeuf,Côte d'Ivoire,Informaticien,LOW
377,Hélène,Lemoine,F,1974-06-25,verdiercolette@example.net,+33 4 20 68 95 00,Guillet-sur-Fischer,Côte d'Ivoire,Avocat,LOW
378,Michèle,Marie,F,1985-01-23,fblot@example.org,0637818913,LombardBourg,Côte d'Ivoire,Avocat,LOW
379,Zacharie,Couturier,M,1982-04-08,juliette05@example.net,+33 (0)6 47 87 95 65,Charpentier,Côte d'Ivoire,Avocat,LOW
380,Émile,Da Silva,M,1992-11-15,nathalie94@example.org,03 22 90 49 04,Perez-les-Bains,Côte d'Ivoire,Ingénieur,HIGH
381,Claude,Garnier,F,2003-07-08,philippe29@example.com,0388019292,Lemaître-les-Bains,Côte d'Ivoire,Banquier,LOW
382,Josette,Bonnin,F,1961-08-25,zarnaud@example.net,+33 (0)4 84 12 92 76,Gomezdan,Côte d'Ivoire,Informaticien,LOW
383,Timothée,Brun,M,1959-12-04,bernard41@example.org,+33 6 36 67 47 83,Normandnec,Côte d'Ivoire,Comptable,LOW
384,Noël,Charles,M,1955-06-15,srichard@example.com,04 70 80 18 56,Gilles-sur-Maillard,Côte d'Ivoire,Médecin,LOW
