account_id,customer_id,account_number,account_type,currency,balance,open_date,status
322,164,77848588006167567700284,BUSINESS,XOF,5307915.59,2019-05-14,ACTIVE
323,164,76246719788977828064796,SAVINGS,XOF,996288.72,2022-07-29,ACTIVE
324,165,45009025590561655650333,SAVINGS,XOF,7690782.49,2021-11-19,ACTIVE
325,165,91141520850769864079056,CHECKING,XOF,4518291.39,2026-04-12,ACTIVE
326,165,65917135785294563718344,CHECKING,XOF,4537721.53,2017-05-20,ACTIVE
327,166,49639191954198763514846,CHECKING,XOF,3128673.09,2025-10-05,ACTIVE
328,167,53664987820829737489690,SAVINGS,XOF,4745307.52,2025-06-17,ACTIVE
329,168,35723246651364424936312,CHECKING,XOF,970161.5,2019-11-03,ACTIVE
330,169,3477866032420448207001,CHECKING,XOF,5866718.5,2021-11-30,ACTIVE
331,170,94165162319818984713915,SAVINGS,XOF,4111032.29,2022-03-06,ACTIVE
332,170,96363212347649078515867,BUSINESS,XOF,4232253.87,2020-10-06,ACTIVE
333,171,42575409003486451837606,BUSINESS,XOF,6006098.86,2020-12-02,ACTIVE
334,172,41343275604177656124815,CHECKING,XOF,1551528.11,2023-09-26,ACTIVE
335,172,98570027206345911238296,SAVINGS,XOF,3504389.37,2022-01-03,ACTIVE
336,172,77242954316526693008931,CHECKING,XOF,2789289.28,2024-06-10,ACTIVE
337,173,34206969421529108677133,SAVINGS,XOF,9745593.29,2019-10-26,ACTIVE
338,173,44762639343626204439735,SAVINGS,XOF,6428778.14,2026-06-29,ACTIVE
339,174,71072563669411800537599,SAVINGS,XOF,2678140.01,2017-05-07,ACTIVE
340,174,4896465280924287572158,SAVINGS,XOF,3093301.96,2023-12-10,ACTIVE
341,174,24150274564494856257287,CHECKING,XOF,8699277.75,2017-06-24,ACTIVE
342,175,32032074276170758777121,CHECKING,XOF,7410985.75,2022-07-10,CLOSED
343,175,13422849939089261371504,CHECKING,XOF,5307174.47,2018-08-26,ACTIVE
344,176,65915201777490509759230,CHECKING,XOF,3703680.66,2021-05-22,ACTIVE
345,176,50189616423610326642147,SAVINGS,XOF,5678097.6,2023-12-06,ACTIVE
346,177,49251583776749961659266,CHECKING,XOF,7545586.61,2018-02-26,ACTIVE
347,178,8573278814761742243864,CHECKING,XOF,6621077.23,2026-03-31,ACTIVE
348,179,8108186617945491801722,CHECKING,XOF,2159611.81,2023-04-05,ACTIVE
349,179,1645977945232194168006,CHECKING,XOF,1113343.27,2018-07-24,ACTIVE
350,180,2776974995641220310303,CHECKING,XOF,6672989.92,2024-10-04,ACTIVE
351,180,23683147276012277707933,CHECKING,XOF,5995252.94,2021-08-04,ACTIVE
352,180,96050166799840767899730,CHECKING,XOF,2116283.62,2025-07-24,ACTIVE
353,181,6958146717957602437573,CHECKING,XOF,1204243.52,2025-03-18,ACTIVE
354,181,39597246657293417223297,CHECKING,XOF,1296211.09,2018-04-16,ACTIVE
355,182,67433800545228015619318,CHECKING,XOF,8334375.25,2020-05-21,ACTIVE
356,183,74550842891077119918081,CHECKING,XOF,7421703.07,2019-06-01,ACTIVE
357,184,13524787125521376037548,BUSINESS,XOF,8621789.59,2019-06-28,ACTIVE
358,184,14565328632666785072081,CHECKING,XOF,7096442.12,2018-01-06,ACTIVE
359,185,55626060290846684550489,CHECKING,XOF,9662165.91,2019-01-27,ACTIVE
360,186,67389975634108562884318,CHECKING,XOF,6897652.36,2025-12-17,ACTIVE
361,186,48520089434681054851017,CHECKING,XOF,1063102.02,2021-08-23,ACTIVE
362,186,90753998935449268315893,CHECKING,XOF,791077.64,2022-09-20,ACTIVE
363,187,71266110627371586988649,CHECKING,XOF,3334020.88,2025-01-22,ACTIVE
364,187,67762282772881377028519,CHECKING,XOF,1144696.27,2023-07-12,ACTIVE
365,187,11594082154544702296044,BUSINESS,XOF,3497005.78,2020-03-29,ACTIVE
366,188,27018510679497567922877,SAVINGS,XOF,2366507.15,2024-03-19,ACTIVE
367,188,25199663658074120948181,CHECKING,XOF,6025977.86,2019-11-06,ACTIVE
368,188,98909837801820433971895,SAVINGS,XOF,1775575.56,2023-05-30,ACTIVE
369,189,90705626085641118242241,CHECKING,XOF,5639536.16,2019-03-14,ACTIVE
370,189,46209520046152654610339,SAVINGS,XOF,8821071.33,2026-07-18,ACTIVE
371,190,37886140578617063048913,CHECKING,XOF,9709875.78,2026-01-04,ACTIVE
372,190,24967183258238687007942,CHECKING,XOF,4691866.23,2016-08-01,ACTIVE
373,190,7494653984028914161284,SAVINGS,XOF,5916240.47,2023-12-04,ACTIVE
374,191,39855474355379502097002,CHECKING,XOF,4521879.07,2023-08-09,ACTIVE
375,192,87681180715695620175370,CHECKING,XOF,8643179.09,2020-05-05,ACTIVE
376,192,4531943375047930361498,SAVINGS,XOF,5073142.83,2024-12-23,ACTIVE
377,193,28399921921249384308948,BUSINESS,XOF,7390515.85,2024-04-18,ACTIVE
378,193,6056641877580304687506,BUSINESS,XOF,5718708.58,2019-11-20,ACTIVE
379,193,51903613325411076095431,SAVINGS,XOF,5016166.18,2024-08-18,BLOCKED
380,194,35058319971791100651207,CHECKING,XOF,8991772.71,2017-07-04,ACTIVE
381,194,49611080466196399076769,SAVINGS,XOF,5047967.27,2018-04-19,ACTIVE
382,195,50785931109193928456797,SAVINGS,XOF,9909905.3,2019-09-27,ACTIVE
383,196,32002496854982274954508,CHECKING,XOF,3731655.56,2026-07-21,ACTIVE
384,196,20388065333153779599594,CHECKING,XOF,3386979.63,2023-09-12,ACTIVE
385,196,52170730337933756362050,SAVINGS,XOF,6474817.04,2017-10-30,ACTIVE
386,197,50812473950033423425832,CHECKING,XOF,3868709.23,2019-11-28,ACTIVE
387,198,2410261534735528961122,BUSINESS,XOF,6028994.63,2019-10-20,ACTIVE
388,198,38655963099384253042897,CHECKING,XOF,6637803.0,2020-02-19,ACTIVE
389,198,17912868578725587774969,CHECKING,XOF,6562266.91,2017-03-13,ACTIVE
390,199,33373634669254812147853,CHECKING,XOF,9380331.98,2026-07-05,ACTIVE
391,200,7895677665754602734151,SAVINGS,XOF,3288123.16,2021-08-02,ACTIVE
392,200,88814311150835354443928,SAVINGS,XOF,9471350.7,2021-01-06,CLOSED
393,201,4456690782633373898775,CHECKING,XOF,6706208.12,2018-01-13,ACTIVE
394,201,53663778052924075536668,CHECKING,XOF,3092116.37,2021-09-02,BLOCKED
395,201,59090225999966361863715,CHECKING,XOF,7662731.3,2026-04-06,ACTIVE
396,202,74121820970231643348170,CHECKING,XOF,2961442.06,2022-11-05,ACTIVE
397,203,80256621286716323467299,SAVINGS,XOF,8352022.67,2021-11-08,ACTIVE
398,203,93874302716938597779014,CHECKING,XOF,3370959.9,2024-05-03,ACTIVE
399,203,54692632967629160324841,CHECKING,XOF,3770315.11,2020-04-08,ACTIVE
400,204,76815118567243807017656,SAVINGS,XOF,8091391.98,2019-11-18,ACTIVE
401,204,60041257771183727422091,CHECKING,XOF,4111531.82,2019-08-04,ACTIVE
402,204,41862104275230837081647,CHECKING,XOF,4444766.1,2017-06-19,ACTIVE
403,205,90063353310600531312206,SAVINGS,XOF,2343859.43,2025-04-17,ACTIVE
404,205,15583938661331552065063,BUSINESS,XOF,7844780.54,2024-05-18,ACTIVE
405,205,31495013649718924195625,CHECKING,XOF,6784676.72,2019-07-23,ACTIVE
406,206,57150997683890309143639,CHECKING,XOF,2821308.47,2017-12-04,ACTIVE
407,206,2574326303975245086403,CHECKING,XOF,9662850.19,2022-03-18,ACTIVE
408,207,53380339685270171302321,CHECKING,XOF,2503782.1,2019-07-13,ACTIVE
409,207,98338167423362934497347,SAVINGS,XOF,5547634.75,2017-12-08,ACTIVE
410,207,56627768962706614982824,SAVINGS,XOF,8512404.65,2023-01-18,ACTIVE
411,208,74746897152732300857666,CHECKING,XOF,9053535.56,2022-12-03,ACTIVE
412,209,67491601692364587506633,CHECKING,XOF,9105497.01,2024-09-13,ACTIVE
413,209,5024972439920116691836,SAVINGS,XOF,9305066.91,2019-05-25,ACTIVE
414,210,64488694611952436402701,CHECKING,XOF,2361601.85,2017-10-05,CLOSED
415,210,68646225223728179323023,CHECKING,XOF,286734.52,2020-12-26,BLOCKED
416,211,67912141614150937710040,SAVINGS,XOF,7914849.47,2026-06-26,ACTIVE
417,211,1380698477596555535669,CHECKING,XOF,8298467.02,2017-07-19,ACTIVE
418,211,55107620918435797863050,CHECKING,XOF,7056834.07,2022-09-14,ACTIVE
419,212,5739769156716493289802,BUSINESS,XOF,194943.83,2025-01-16,ACTIVE
420,213,14872717833321160256434,CHECKING,XOF,7273711.68,2024-09-04,ACTIVE
421,214,12871539915668633414111,SAVINGS,XOF,2380214.07,2022-05-13,ACTIVE
422,215,93195256904098366552899,CHECKING,XOF,7940021.59,2020-05-09,ACTIVE
423,216,16087524377294209548149,SAVINGS,XOF,5000793.08,2024-09-16,ACTIVE
424,217,37460523302764208656756,CHECKING,XOF,2423171.65,2023-03-24,ACTIVE
425,217,18443861259047292774233,CHECKING,XOF,6150021.78,2019-11-26,ACTIVE
426,217,5912662015720185962630,CHECKING,XOF,6645391.16,2018-08-06,ACTIVE
427,218,36749261764750111178309,CHECKING,XOF,5262964.16,2026-04-28,ACTIVE
428,218,97419267649215182606888,BUSINESS,XOF,5543748.76,2024-11-19,ACTIVE
429,219,18981312920875102932184,CHECKING,XOF,3871878.81,2017-03-03,ACTIVE
430,219,11845826034084872975859,SAVINGS,XOF,3574153.3,2025-09-24,ACTIVE
431,220,83103032432983954296184,SAVINGS,XOF,6284428.34,2021-01-03,ACTIVE
432,221,62671462831435989262566,SAVINGS,XOF,1338428.85,2017-01-05,ACTIVE
433,221,93141818615155423401636,CHECKING,XOF,6429742.18,2018-05-12,ACTIVE
434,221,12849718594849102562588,SAVINGS,XOF,9808287.76,2023-06-04,ACTIVE
435,222,79240822269405396727578,SAVINGS,XOF,635689.87,2021-06-15,ACTIVE
436,223,46834146511131290148706,CHECKING,XOF,2019901.97,2025-03-24,ACTIVE
437,223,27788160930685389097283,SAVINGS,XOF,3159380.22,2019-07-20,ACTIVE
438,224,15285067625153814474430,BUSINESS,XOF,5432591.82,2026-04-02,ACTIVE
439,224,63480797050975451052650,SAVINGS,XOF,1915078.79,2018-04-19,ACTIVE
440,225,67318826170243765456284,SAVINGS,XOF,3322587.24,2018-06-04,ACTIVE
441,226,77225605313402665023741,CHECKING,XOF,4003217.64,2023-09-27,ACTIVE
442,226,78725686211022580305690,BUSINESS,XOF,3393671.1,2023-12-18,ACTIVE
443,227,74471639282341436371892,CHECKING,XOF,9243483.11,2019-10-14,ACTIVE
444,227,92312604326093106684335,SAVINGS,XOF,7272177.84,2023-10-28,ACTIVE
445,227,70860414545635020005347,SAVINGS,XOF,8224301.09,2021-05-04,ACTIVE
446,228,91624755411082555989534,CHECKING,XOF,3282559.45,2020-02-24,ACTIVE
447,228,96112910933711895473820,CHECKING,XOF,7178040.8,2018-10-01,ACTIVE
448,229,36848557161768802942409,CHECKING,XOF,428339.85,2017-08-10,ACTIVE
449,229,36788127868669432029390,CHECKING,XOF,9981515.22,2025-04-19,ACTIVE
450,230,78844344812308340242403,CHECKING,XOF,6376937.82,2020-02-23,ACTIVE
451,231,81059551842694500534240,SAVINGS,XOF,9528130.02,2025-09-19,ACTIVE
452,231,91649837354396273652717,SAVINGS,XOF,7814213.14,2019-08-30,ACTIVE
453,231,72239724042269312163761,CHECKING,XOF,7786261.16,2025-07-15,ACTIVE
454,232,20916601002314290018513,BUSINESS,XOF,328691.31,2018-12-11,ACTIVE
455,232,79724572308481001841862,CHECKING,XOF,3712790.25,2016-08-05,ACTIVE
456,233,30366254361721314519515,CHECKING,XOF,5296951.52,2018-01-06,ACTIVE
457,234,9226859262494514754102,CHECKING,XOF,9605397.92,2019-01-25,ACTIVE
458,234,52677119642152265576769,CHECKING,XOF,5179864.02,2022-04-01,ACTIVE
459,234,23668788788361968931350,CHECKING,XOF,7750770.01,2020-01-13,ACTIVE
460,235,5872105524728633302126,BUSINESS,XOF,2859340.89,2017-01-08,ACTIVE
461,236,65019179202521310962272,CHECKING,XOF,1361605.54,2025-07-19,ACTIVE
462,236,47657041200928206678498,CHECKING,XOF,7135132.09,2021-10-12,CLOSED
463,237,36241862369036289177566,BUSINESS,XOF,9865813.72,2019-05-19,ACTIVE
464,237,5634111595034281139043,SAVINGS,XOF,5502221.49,2025-12-17,ACTIVE
465,237,30341990970051405468356,CHECKING,XOF,1579264.97,2022-08-18,ACTIVE
466,238,21568182096790422711332,SAVINGS,XOF,7937995.36,2019-04-25,ACTIVE
467,238,88985725459606339912971,CHECKING,XOF,2013798.81,2016-10-29,ACTIVE
468,238,24817175242149551127474,SAVINGS,XOF,267708.85,2024-02-04,ACTIVE
469,239,21970546692758955168740,CHECKING,XOF,9830204.52,2017-07-18,ACTIVE
470,239,38021462961367157787112,SAVINGS,XOF,662152.31,2018-06-02,ACTIVE
471,240,66365155973714708272359,SAVINGS,XOF,5259328.07,2017-02-08,ACTIVE
472,240,96056730306442121461476,SAVINGS,XOF,742138.38,2025-07-02,CLOSED
473,240,34201654235677826596089,SAVINGS,XOF,4502495.08,2019-12-14,ACTIVE
474,241,19925502727516480727910,CHECKING,XOF,8291392.01,2020-04-17,ACTIVE
475,241,36829635339055044817766,CHECKING,XOF,7678977.47,2022-07-23,ACTIVE
476,242,58685127652892866464911,BUSINESS,XOF,558851.44,2018-05-05,ACTIVE
477,242,10961798178904633786137,CHECKING,XOF,1650747.51,2018-09-10,ACTIVE
478,242,57660538444463060002589,SAVINGS,XOF,3463500.71,2021-12-22,BLOCKED
479,243,52963863960962626582631,SAVINGS,XOF,2509800.06,2018-09-21,ACTIVE
480,243,81964825311060920981960,CHECKING,XOF,1256077.1,2018-10-18,ACTIVE
481,244,75233438364041209117911,CHECKING,XOF,6411669.34,2018-12-27,ACTIVE
482,244,44211753617061713665722,CHECKING,XOF,1716150.23,2021-08-28,ACTIVE
483,244,2990155799802841390808,BUSINESS,XOF,3379507.77,2025-04-12,BLOCKED
484,245,23513052312447315847768,SAVINGS,XOF,288593.01,2023-05-19,ACTIVE
485,246,34234619942376769459196,SAVINGS,XOF,2650235.8,2023-11-17,ACTIVE
486,246,39551720849649856012562,CHECKING,XOF,6182993.72,2022-08-29,ACTIVE
487,246,31355251050537953816493,SAVINGS,XOF,5458046.95,2025-07-18,ACTIVE
488,247,31849196655330770461172,CHECKING,XOF,8047858.1,2022-02-19,ACTIVE
489,247,96390409074260880501716,CHECKING,XOF,734365.39,2021-09-11,ACTIVE
490,248,45561857906477159103002,CHECKING,XOF,4647099.37,2018-05-13,ACTIVE
491,248,56321358004010414596422,CHECKING,XOF,8615543.34,2026-07-02,ACTIVE
492,249,71252967188397745731441,BUSINESS,XOF,1312007.68,2022-07-31,ACTIVE
493,249,83311703037637153988547,CHECKING,XOF,3194563.28,2019-03-12,ACTIVE
494,250,81235679836314624912711,CHECKING,XOF,1413071.96,2020-08-31,ACTIVE
495,250,7240787541815632686850,BUSINESS,XOF,8642317.68,2024-01-31,ACTIVE
496,251,45106634362948978610313,SAVINGS,XOF,9337846.59,2018-07-14,ACTIVE
497,252,943181439666134732354,SAVINGS,XOF,4985164.09,2021-06-22,ACTIVE
498,253,1289743251225720765024,SAVINGS,XOF,4976215.88,2017-11-19,ACTIVE
499,253,20957907371009438822114,CHECKING,XOF,4575020.27,2022-04-14,ACTIVE
500,254,77584745705458971480263,CHECKING,XOF,510151.34,2018-12-26,ACTIVE
501,254,57039653136148782455696,SAVINGS,XOF,6544329.07,2021-04-10,ACTIVE
502,254,43098591679541072728498,CHECKING,XOF,8472487.79,2019-05-05,ACTIVE
503,255,47414070349107406500425,SAVINGS,XOF,7639748.36,2021-05-24,ACTIVE
504,255,88214236914307536661449,CHECKING,XOF,5704965.03,2021-11-10,ACTIVE
505,256,29659234268344149782661,CHECKING,XOF,3866556.51,2018-12-07,ACTIVE
506,256,87585756766708061294398,CHECKING,XOF,8253986.62,2022-12-03,ACTIVE
507,256,29894062607870104159149,SAVINGS,XOF,1290990.59,2024-10-06,ACTIVE
508,257,50198038287232440793110,SAVINGS,XOF,3394157.57,2019-03-06,BLOCKED
509,257,91813317087601467238497,SAVINGS,XOF,1994583.53,2018-09-02,ACTIVE
510,258,62022328837744197546617,CHECKING,XOF,393945.09,2023-09-01,ACTIVE
511,258,62047196094097052774025,SAVINGS,XOF,5195730.44,2025-02-02,ACTIVE
512,258,83586812259572446176792,SAVINGS,XOF,1402110.95,2026-05-17,BLOCKED
513,259,88425995996100231177533,CHECKING,XOF,9906204.3,2018-05-15,ACTIVE
514,259,26610941017590251762983,CHECKING,XOF,3367052.65,2019-11-27,ACTIVE
515,260,47743326831901302056981,CHECKING,XOF,5631427.99,2022-05-16,ACTIVE
516,260,28733978559821766191284,CHECKING,XOF,3315739.74,2018-04-17,ACTIVE
517,260,17309850344651241893898,CHECKING,XOF,3080239.95,2021-11-20,ACTIVE
518,261,69081974005643502385037,SAVINGS,XOF,5971111.61,2017-10-25,ACTIVE
519,261,99051699187240107835674,SAVINGS,XOF,9720708.36,2020-06-13,ACTIVE
520,261,38960870662668217195,CHECKING,XOF,518294.88,2022-07-23,ACTIVE
521,262,35603319036890030102724,SAVINGS,XOF,6199259.38,2017-04-26,ACTIVE
522,262,55934296711148375374584,CHECKING,XOF,6808865.32,2020-09-23,ACTIVE
523,262,84588105697413283483152,BUSINESS,XOF,1103405.74,2017-03-08,ACTIVE
524,263,37710704496410496706670,CHECKING,XOF,4132536.3,2020-05-23,ACTIVE
525,263,36268040850954930596601,CHECKING,XOF,6116723.21,2025-12-27,ACTIVE
526,264,64876998426732044138459,SAVINGS,XOF,7059223.45,2023-04-15,ACTIVE
527,264,9454490149542770707057,CHECKING,XOF,9981238.07,2026-01-16,ACTIVE
528,264,36091498517244472322903,CHECKING,XOF,9567071.49,2018-07-10,ACTIVE
529,265,2879508304405809351187,CHECKING,XOF,3546098.45,2018-07-02,ACTIVE
530,265,81335956164205955657490,SAVINGS,XOF,6434874.45,2019-04-21,ACTIVE
531,265,50429019358895369026113,SAVINGS,XOF,1926680.37,2026-03-12,ACTIVE
532,266,89868180978875439435353,CHECKING,XOF,9415148.04,2024-04-30,CLOSED
533,266,51376515881579376392836,SAVINGS,XOF,7050484.86,2026-07-10,ACTIVE
534,266,29445511668297327021648,CHECKING,XOF,4800635.21,2024-07-26,ACTIVE
535,267,12060212886652683415599,CHECKING,XOF,1223131.69,2018-05-29,ACTIVE
536,267,1576764722981209957657,CHECKING,XOF,9801704.57,2019-08-01,ACTIVE
537,267,89413475098898645652203,BUSINESS,XOF,8047135.26,2023-11-25,ACTIVE
538,268,84995154214477324491342,BUSINESS,XOF,794899.21,2018-03-17,BLOCKED
539,268,38820908830705349678274,SAVINGS,XOF,7474648.3,2018-06-10,ACTIVE
540,269,17674124151315285478150,CHECKING,XOF,5622370.11,2023-12-12,ACTIVE
541,269,18538003296334727274231,CHECKING,XOF,7410205.31,2025-05-11,ACTIVE
542,269,30617893206496935782434,CHECKING,XOF,9052315.99,2024-10-29,ACTIVE
543,270,76958741314675361275156,CHECKING,XOF,4135947.15,2018-10-02,ACTIVE
544,271,77963044836085456676640,SAVINGS,XOF,1378983.01,2021-02-20,BLOCKED
545,272,73504763928319952980061,CHECKING,XOF,9350645.83,2022-03-30,ACTIVE
546,273,58108358328634255638300,SAVINGS,XOF,7560331.04,2016-11-30,ACTIVE
547,273,81867024403304166241118,CHECKING,XOF,596330.05,2023-08-23,ACTIVE
548,274,892196394568044731497,CHECKING,XOF,5353847.01,2022-12-24,ACTIVE
549,274,46136847488360765817390,BUSINESS,XOF,9132731.11,2023-05-03,ACTIVE
550,274,37579145211823793126978,SAVINGS,XOF,1762008.13,2026-03-19,ACTIVE
551,275,30746452059960438787535,SAVINGS,XOF,1867184.76,2024-06-03,ACTIVE
552,275,78811616202812371067287,SAVINGS,XOF,2898222.43,2018-12-15,ACTIVE
553,276,86604164485959224839589,CHECKING,XOF,1077470.4,2020-11-06,CLOSED
554,276,77352287056227104331875,CHECKING,XOF,9891049.2,2018-03-09,ACTIVE
555,277,9792158350344694596488,SAVINGS,XOF,1346328.46,2020-01-08,ACTIVE
556,277,19213424912896599949732,CHECKING,XOF,8089094.71,2016-08-14,ACTIVE
557,278,33192227051028767548138,CHECKING,XOF,2576362.48,2023-04-07,ACTIVE
558,278,66754858193242687741865,SAVINGS,XOF,7908722.81,2019-08-09,ACTIVE
559,278,5756398365203758309451,SAVINGS,XOF,1759071.66,2022-11-07,ACTIVE
560,279,48094047604409079772781,SAVINGS,XOF,5155230.19,2017-03-23,ACTIVE
561,279,50922216107051843905529,SAVINGS,XOF,1851888.1,2022-10-21,ACTIVE
562,280,80660138241270493862044,BUSINESS,XOF,73267.05,2026-02-10,ACTIVE
563,280,51579197111212590203571,CHECKING,XOF,2673608.3,2020-10-09,ACTIVE
564,281,43240642429563343244741,SAVINGS,XOF,119300.16,2024-11-28,ACTIVE
565,281,59558720962893654358841,SAVINGS,XOF,625932.7,2025-04-22,ACTIVE
566,281,34374018272795596905150,CHECKING,XOF,4057139.05,2019-04-11,ACTIVE
567,282,67551254278207979966734,SAVINGS,XOF,6904452.32,2022-12-04,ACTIVE
568,282,95764038166496902824983,BUSINESS,XOF,3678601.31,2026-03-28,ACTIVE
569,282,22501425762702324412336,BUSINESS,XOF,4784428.09,2018-02-09,ACTIVE
570,283,32850725178637673162526,CHECKING,XOF,7020897.56,2022-02-20,ACTIVE
571,283,46968157903923555809961,SAVINGS,XOF,8020939.94,2020-06-27,ACTIVE
572,283,27303461562624467046226,SAVINGS,XOF,6805017.49,2025-05-17,ACTIVE
573,284,17151602529867076604641,CHECKING,XOF,5284090.38,2024-03-26,ACTIVE
574,285,85758512686120594389760,CHECKING,XOF,8288596.67,2024-06-24,ACTIVE
575,285,40177509546540842456075,CHECKING,XOF,5368918.28,2021-08-21,ACTIVE
576,285,9150863218122764579389,SAVINGS,XOF,4421196.32,2024-05-16,ACTIVE
577,286,1550291681546602416139,CHECKING,XOF,913961.74,2021-01-05,ACTIVE
578,286,49883059736424809624406,SAVINGS,XOF,4537055.84,2020-02-06,ACTIVE
579,286,6244795133053194979695,CHECKING,XOF,582079.13,2025-10-14,ACTIVE
580,287,67805555727738264609178,SAVINGS,XOF,3962507.36,2022-06-13,ACTIVE
581,287,13854457702992959660487,SAVINGS,XOF,5785221.09,2020-07-26,ACTIVE
582,288,68269116331942268653694,SAVINGS,XOF,5413929.22,2022-01-03,ACTIVE
583,288,51588863677472264085721,SAVINGS,XOF,9861441.79,2023-02-05,ACTIVE
584,289,96663093299819960593297,CHECKING,XOF,7690875.77,2018-02-14,ACTIVE
585,289,50968832753273524103977,BUSINESS,XOF,6460578.78,2020-09-28,ACTIVE
586,290,97327819523710068761648,CHECKING,XOF,9171565.19,2018-08-19,ACTIVE
587,290,98077046056876112491256,CHECKING,XOF,9641623.04,2022-05-10,ACTIVE
588,291,23734151773454757494902,SAVINGS,XOF,3480960.02,2019-02-03,ACTIVE
589,292,84035954429477422294643,CHECKING,XOF,1277834.14,2017-01-19,CLOSED
590,292,39429045886792529858567,SAVINGS,XOF,7563013.25,2019-06-14,CLOSED
591,292,87276015343324913577908,CHECKING,XOF,7192344.28,2020-06-17,ACTIVE
592,293,35061581488810798334233,SAVINGS,XOF,2478882.82,2024-05-01,ACTIVE
593,293,20948413128403339977180,CHECKING,XOF,9374416.56,2021-12-31,ACTIVE
594,294,13717173189397490961739,CHECKING,XOF,6603675.87,2024-05-03,ACTIVE
595,295,4694725878444835488471,CHECKING,XOF,677572.57,2019-09-04,ACTIVE
596,296,70587722164175823133484,CHECKING,XOF,7034346.24,2022-01-07,ACTIVE
597,296,87149392523622925879643,SAVINGS,XOF,4025642.18,2021-01-17,ACTIVE
598,297,74524555746966060652740,SAVINGS,XOF,7761755.9,2020-01-06,ACTIVE
599,298,34450566588339874113257,CHECKING,XOF,9164388.35,2024-07-26,ACTIVE
600,298,6734996010548574172156,CHECKING,XOF,7726519.43,2019-02-27,ACTIVE
601,299,29493817359848840215573,CHECKING,XOF,1436888.04,2019-09-16,ACTIVE
602,300,57375534490216667080850,CHECKING,XOF,2755163.44,2026-03-14,ACTIVE
603,301,60858749511918182819793,SAVINGS,XOF,9116218.77,2017-10-26,ACTIVE
604,301,64772512957860694096003,CHECKING,XOF,4958729.77,2022-01-22,CLOSED
605,301,62439587395923234210890,BUSINESS,XOF,6715068.53,2018-09-28,ACTIVE
606,302,85155333426433502716073,SAVINGS,XOF,4085550.47,2023-01-17,ACTIVE
607,302,7763369112898123179556,CHECKING,XOF,5381593.0,2019-10-28,ACTIVE
608,303,31857481700666155416431,CHECKING,XOF,7077230.09,2023-03-16,ACTIVE
